file_path,file_class,file_name,eccentricity
database_normalized\Insect\D00855.obj,Insect,D00855.obj,9.569399558091598
database_normalized\Insect\D00884.obj,Insect,D00884.obj,5.003529186053534
database_normalized\Insect\D00895.obj,Insect,D00895.obj,8.190499274190786
database_normalized\Insect\D00973.obj,Insect,D00973.obj,13.766773867148265
database_normalized\Insect\D00989.obj,Insect,D00989.obj,14.021926686208262
database_normalized\Insect\m0.obj,Insect,m0.obj,7.3691378685039695
database_normalized\Insect\m1.obj,Insect,m1.obj,13.389686567095398
database_normalized\Insect\m10.obj,Insect,m10.obj,29.725900736686775
database_normalized\Insect\m11.obj,Insect,m11.obj,593.8199138593654
database_normalized\Insect\m12.obj,Insect,m12.obj,10.112442968149637
database_normalized\Insect\m13.obj,Insect,m13.obj,40.896820543584695
database_normalized\Insect\m14.obj,Insect,m14.obj,9.553878400567713
database_normalized\Insect\m15.obj,Insect,m15.obj,430.7086388487766
database_normalized\Insect\m16.obj,Insect,m16.obj,5.5882958694357
database_normalized\Insect\m17.obj,Insect,m17.obj,9.959093251232794
database_normalized\Insect\m18.obj,Insect,m18.obj,11.570799828820272
database_normalized\Insect\m19.obj,Insect,m19.obj,10.419783868686894
database_normalized\Insect\m2.obj,Insect,m2.obj,8.453948383827417
database_normalized\Insect\m20.obj,Insect,m20.obj,3.3256719360280322
database_normalized\Insect\m21.obj,Insect,m21.obj,3.771198184721073
database_normalized\Insect\m22.obj,Insect,m22.obj,5.9543960080008755
database_normalized\Insect\m23.obj,Insect,m23.obj,12.244000949653808
database_normalized\Insect\m24.obj,Insect,m24.obj,6.181222762119366
database_normalized\Insect\m25.obj,Insect,m25.obj,4.328239347082219
database_normalized\Insect\m26.obj,Insect,m26.obj,6.028601748957482
database_normalized\Insect\m3.obj,Insect,m3.obj,4.550862524284431
database_normalized\Insect\m4.obj,Insect,m4.obj,14.394343277647065
database_normalized\Insect\m6.obj,Insect,m6.obj,3.188315850637071
database_normalized\Insect\m7.obj,Insect,m7.obj,9.07425963810438
database_normalized\Insect\m8.obj,Insect,m8.obj,5.691637306592736
database_normalized\Insect\m9.obj,Insect,m9.obj,3.43680667424299
database_normalized\Jet\m1147.obj,Jet,m1147.obj,29.746589968113785
database_normalized\Jet\m1149.obj,Jet,m1149.obj,40.38225331886434
database_normalized\Jet\m1150.obj,Jet,m1150.obj,68.99253418645891
database_normalized\Jet\m1151.obj,Jet,m1151.obj,19.036886326544703
database_normalized\Jet\m1152.obj,Jet,m1152.obj,14.339362882235713
database_normalized\Jet\m1153.obj,Jet,m1153.obj,27.124754832130826
database_normalized\Jet\m1154.obj,Jet,m1154.obj,29.471882458796472
database_normalized\Jet\m1155.obj,Jet,m1155.obj,31.72885402874588
database_normalized\Jet\m1156.obj,Jet,m1156.obj,31.41797285223549
database_normalized\Jet\m1157.obj,Jet,m1157.obj,46.05865944957579
database_normalized\Jet\m1158.obj,Jet,m1158.obj,11.071962064042078
database_normalized\Jet\m1159.obj,Jet,m1159.obj,14.339362882235713
database_normalized\Jet\m1161.obj,Jet,m1161.obj,53.62849038199847
database_normalized\Jet\m1162.obj,Jet,m1162.obj,52.65103099309128
database_normalized\Jet\m1163.obj,Jet,m1163.obj,23.850944425770535
database_normalized\Jet\m1165.obj,Jet,m1165.obj,49.80418429411436
database_normalized\Jet\m1166.obj,Jet,m1166.obj,32.27853469478941
database_normalized\Jet\m1167.obj,Jet,m1167.obj,23.56509663782068
database_normalized\Jet\m1168.obj,Jet,m1168.obj,66.7164697221658
database_normalized\Jet\m1169.obj,Jet,m1169.obj,16.15579796654213
database_normalized\Jet\m1171.obj,Jet,m1171.obj,28.31702421357611
database_normalized\Jet\m1172.obj,Jet,m1172.obj,109.75035306513199
database_normalized\Jet\m1173.obj,Jet,m1173.obj,54.410488796532135
database_normalized\Jet\m1174.obj,Jet,m1174.obj,40.27212852750346
database_normalized\Jet\m1175.obj,Jet,m1175.obj,38.78982917689945
database_normalized\Jet\m1176.obj,Jet,m1176.obj,42.83187811874873
database_normalized\Jet\m1177.obj,Jet,m1177.obj,34.56857659398997
database_normalized\Jet\m1178.obj,Jet,m1178.obj,46.197579066135496
database_normalized\Jet\m1179.obj,Jet,m1179.obj,81.25174416467858
database_normalized\Jet\m1180.obj,Jet,m1180.obj,36.75680796738913
database_normalized\Jet\m1181.obj,Jet,m1181.obj,71.5063289946965
database_normalized\Jet\m1182.obj,Jet,m1182.obj,50.38253301385155
database_normalized\Jet\m1183.obj,Jet,m1183.obj,43.62996832090589
database_normalized\Jet\m1184.obj,Jet,m1184.obj,44.086021414503534
database_normalized\Jet\m1185.obj,Jet,m1185.obj,49.97239400928251
database_normalized\Jet\m1187.obj,Jet,m1187.obj,59.8218634504342
database_normalized\Jet\m1188.obj,Jet,m1188.obj,20.158217358146352
database_normalized\Jet\m1190.obj,Jet,m1190.obj,39.33679045074194
database_normalized\Jet\m1191.obj,Jet,m1191.obj,35.1312072472753
database_normalized\Jet\m1193.obj,Jet,m1193.obj,129.2748106861329
database_normalized\Jet\m1194.obj,Jet,m1194.obj,67.53450853907384
database_normalized\Jet\m1195.obj,Jet,m1195.obj,46.72177536778472
database_normalized\Jet\m1196.obj,Jet,m1196.obj,56.33605885939292
database_normalized\Jet\m1197.obj,Jet,m1197.obj,112.84191768464069
database_normalized\Jet\m1198.obj,Jet,m1198.obj,74.4871488414344
database_normalized\Jet\m1199.obj,Jet,m1199.obj,39.4867717524735
database_normalized\Jet\m1200.obj,Jet,m1200.obj,40.6844813838144
database_normalized\Jet\m1201.obj,Jet,m1201.obj,24.26243066793735
database_normalized\Jet\m1202.obj,Jet,m1202.obj,45.70979639989512
database_normalized\Jet\m1204.obj,Jet,m1204.obj,27.644591304783425
database_normalized\Jet\m1205.obj,Jet,m1205.obj,48.23992116805954
database_normalized\Jet\m1207.obj,Jet,m1207.obj,53.266221287722544
database_normalized\Jet\m1208.obj,Jet,m1208.obj,40.677769800292026
database_normalized\Jet\m1209.obj,Jet,m1209.obj,30.18534948828274
database_normalized\Jet\m1210.obj,Jet,m1210.obj,38.925639079649805
database_normalized\Jet\m1211.obj,Jet,m1211.obj,24.33645397515018
database_normalized\Jet\m1212.obj,Jet,m1212.obj,22.798786198145244
database_normalized\Jet\m1213.obj,Jet,m1213.obj,58.34638093705804
database_normalized\Jet\m1214.obj,Jet,m1214.obj,63.89432846597046
database_normalized\Jet\m1215.obj,Jet,m1215.obj,46.46319688168306
database_normalized\Jet\m1216.obj,Jet,m1216.obj,29.80115555980951
database_normalized\Jet\m1217.obj,Jet,m1217.obj,44.4611842219557
database_normalized\Jet\m1218.obj,Jet,m1218.obj,44.334132902859515
database_normalized\Jet\m1219.obj,Jet,m1219.obj,49.40471586293508
database_normalized\Jet\m1220.obj,Jet,m1220.obj,42.81907647392345
database_normalized\Jet\m1221.obj,Jet,m1221.obj,11.697018160367493
database_normalized\Jet\m1222.obj,Jet,m1222.obj,11.396549042870221
database_normalized\Jet\m1223.obj,Jet,m1223.obj,47.97297954746328
database_normalized\Jet\m1224.obj,Jet,m1224.obj,30.414263476214554
database_normalized\Jet\m1225.obj,Jet,m1225.obj,63.86225928210315
database_normalized\Jet\m1226.obj,Jet,m1226.obj,65.83035386826741
database_normalized\Jet\m1227.obj,Jet,m1227.obj,126.63044989464126
database_normalized\Jet\m1228.obj,Jet,m1228.obj,82.62440482787194
database_normalized\Jet\m1229.obj,Jet,m1229.obj,47.84945283080461
database_normalized\Jet\m1230.obj,Jet,m1230.obj,30.26703529971601
database_normalized\Jet\m1231.obj,Jet,m1231.obj,93.10552750066695
database_normalized\Jet\m1232.obj,Jet,m1232.obj,32.79053025891472
database_normalized\Jet\m1233.obj,Jet,m1233.obj,52.16803555573754
database_normalized\Jet\m1234.obj,Jet,m1234.obj,39.6162066660096
database_normalized\Jet\m1235.obj,Jet,m1235.obj,79.4899056428888
database_normalized\Jet\m1236.obj,Jet,m1236.obj,52.28299525751798
database_normalized\Jet\m1237.obj,Jet,m1237.obj,27.985749150100585
database_normalized\Jet\m1238.obj,Jet,m1238.obj,43.5468344425339
database_normalized\Jet\m1239.obj,Jet,m1239.obj,43.46177520424899
database_normalized\Jet\m1240.obj,Jet,m1240.obj,36.705724067255616
database_normalized\Jet\m1241.obj,Jet,m1241.obj,41.81591740003249
database_normalized\Jet\m1242.obj,Jet,m1242.obj,66.75182624332467
database_normalized\Jet\m1243.obj,Jet,m1243.obj,57.24463339675692
database_normalized\Jet\m1245.obj,Jet,m1245.obj,15.804333881355449
database_normalized\Jet\m1246.obj,Jet,m1246.obj,29.993935574995263
database_normalized\Jet\m1247.obj,Jet,m1247.obj,20.591373162118504
database_normalized\Jet\m1248.obj,Jet,m1248.obj,13.476670639698504
database_normalized\Jet\m1249.obj,Jet,m1249.obj,13.6525010693008
database_normalized\Jet\m1250.obj,Jet,m1250.obj,20.01255427988821
database_normalized\Jet\m1251.obj,Jet,m1251.obj,16.15579796654213
database_normalized\Jet\m1252.obj,Jet,m1252.obj,104.97658580412664
database_normalized\Jet\m1253.obj,Jet,m1253.obj,50.56679269977182
database_normalized\Jet\m1255.obj,Jet,m1255.obj,57.55929566766574
database_normalized\Jet\m1256.obj,Jet,m1256.obj,60.871443346419376
database_normalized\Jet\m1257.obj,Jet,m1257.obj,61.96600848263969
database_normalized\Jet\m1258.obj,Jet,m1258.obj,14.93950504714299
database_normalized\Jet\m1259.obj,Jet,m1259.obj,24.26243066793735
database_normalized\Jet\m1260.obj,Jet,m1260.obj,13.494074783444422
database_normalized\Jet\m1261.obj,Jet,m1261.obj,29.44068324871352
database_normalized\Jet\m1262.obj,Jet,m1262.obj,55.969528364301816
database_normalized\Jet\m1263.obj,Jet,m1263.obj,28.838336145203787
database_normalized\Jet\m1264.obj,Jet,m1264.obj,43.71728393860763
database_normalized\Jet\m1265.obj,Jet,m1265.obj,61.70544662319725
database_normalized\Jet\m1266.obj,Jet,m1266.obj,148.12325775260126
database_normalized\Jet\m1267.obj,Jet,m1267.obj,34.8066422610164
database_normalized\Jet\m1268.obj,Jet,m1268.obj,107.40792174862104
database_normalized\Jet\m1269.obj,Jet,m1269.obj,367.89815296117706
database_normalized\Jet\m1270.obj,Jet,m1270.obj,285.32115189182605
database_normalized\Jet\m1271.obj,Jet,m1271.obj,130.3164037806473
database_normalized\Jet\m1273.obj,Jet,m1273.obj,36.942710291890755
database_normalized\Jet\m1274.obj,Jet,m1274.obj,28.68755787250508
database_normalized\Jet\m1275.obj,Jet,m1275.obj,37.57037407371436
database_normalized\Jet\m1276.obj,Jet,m1276.obj,230.8209069028234
database_normalized\Jet\m1277.obj,Jet,m1277.obj,262.45909790528964
database_normalized\Jet\m1278.obj,Jet,m1278.obj,122.3970475780529
database_normalized\Jet\m1279.obj,Jet,m1279.obj,110.28347629814209
database_normalized\Jet\m1280.obj,Jet,m1280.obj,73.13266962518067
database_normalized\Jet\m1281.obj,Jet,m1281.obj,70.00411023673684
database_normalized\Jet\m1282.obj,Jet,m1282.obj,102.12410473085528
database_normalized\Jet\m1283.obj,Jet,m1283.obj,35.836226958721646
database_normalized\Jet\m1284.obj,Jet,m1284.obj,15.884050117604474
database_normalized\Jet\m1285.obj,Jet,m1285.obj,112.12171828022814
database_normalized\Jet\m1286.obj,Jet,m1286.obj,269.8754702926006
database_normalized\Jet\m1287.obj,Jet,m1287.obj,203.9481663946654
database_normalized\Jet\m1288.obj,Jet,m1288.obj,53.37663889206082
database_normalized\Jet\m1289.obj,Jet,m1289.obj,28.510965103036416
database_normalized\Jet\m1290.obj,Jet,m1290.obj,228.7962353384174
database_normalized\Jet\m1291.obj,Jet,m1291.obj,20.83236968852908
database_normalized\Jet\m1292.obj,Jet,m1292.obj,44.86400935148399
database_normalized\Jet\m1293.obj,Jet,m1293.obj,20.66818963113238
database_normalized\Jet\m1294.obj,Jet,m1294.obj,88.65152539385417
database_normalized\Jet\m1295.obj,Jet,m1295.obj,1114.4683296503276
database_normalized\Jet\m1296.obj,Jet,m1296.obj,111.55580000546215
database_normalized\Jet\m1297.obj,Jet,m1297.obj,863.7342173024634
database_normalized\Jet\m1298.obj,Jet,m1298.obj,18.96703145243743
database_normalized\Jet\m1299.obj,Jet,m1299.obj,48.071396641601616
database_normalized\Jet\m1300.obj,Jet,m1300.obj,29.266509106689572
database_normalized\Jet\m1301.obj,Jet,m1301.obj,64.38040644266152
database_normalized\Knife\D01015.obj,Knife,D01015.obj,1604.7484413973248
database_normalized\Knife\D01025.obj,Knife,D01025.obj,93.56924068678336
database_normalized\Knife\D01032.obj,Knife,D01032.obj,504.66223839390096
database_normalized\Knife\D01051.obj,Knife,D01051.obj,246.9270227734872
database_normalized\Knife\D01054.obj,Knife,D01054.obj,2684.6090566674848
database_normalized\Knife\D01057.obj,Knife,D01057.obj,141.32881307334384
database_normalized\Knife\D01063.obj,Knife,D01063.obj,188.13794998883196
database_normalized\Knife\D01075.obj,Knife,D01075.obj,377.6309494660645
database_normalized\Knife\D01077.obj,Knife,D01077.obj,533.7484535646273
database_normalized\Knife\D01107.obj,Knife,D01107.obj,132.3441409038375
database_normalized\Knife\D01119.obj,Knife,D01119.obj,366.73410474800176
database_normalized\Knife\D01120.obj,Knife,D01120.obj,219.91441633947508
database_normalized\Knife\D01132.obj,Knife,D01132.obj,800.3043789324875
database_normalized\Knife\D01150.obj,Knife,D01150.obj,37.70366903207108
database_normalized\Knife\D01160.obj,Knife,D01160.obj,256.8372484322625
database_normalized\Knife\D01168.obj,Knife,D01168.obj,269.0484139760079
database_normalized\Knife\D01174.obj,Knife,D01174.obj,1753.6092023801498
database_normalized\Knife\D01175.obj,Knife,D01175.obj,182.60340735043343
database_normalized\Knife\D01187.obj,Knife,D01187.obj,1017.5335401818884
database_normalized\Knife\D01189.obj,Knife,D01189.obj,310.6857444974062
database_normalized\Knife\m722.obj,Knife,m722.obj,757.4969000603213
database_normalized\Knife\m723.obj,Knife,m723.obj,16.78098622007804
database_normalized\Knife\m724.obj,Knife,m724.obj,131.15099131392225
database_normalized\Knife\m725.obj,Knife,m725.obj,483.40203254773223
database_normalized\Knife\m726.obj,Knife,m726.obj,779.6510298569248
database_normalized\Knife\m727.obj,Knife,m727.obj,458.9278597468166
database_normalized\Knife\m728.obj,Knife,m728.obj,225.523562209701
database_normalized\MilitaryVehicle\D00017.obj,MilitaryVehicle,D00017.obj,10.884462820184623
database_normalized\MilitaryVehicle\D00051.obj,MilitaryVehicle,D00051.obj,5.806912561285238
database_normalized\MilitaryVehicle\D00100.obj,MilitaryVehicle,D00100.obj,2.177438969904557
database_normalized\MilitaryVehicle\D00173.obj,MilitaryVehicle,D00173.obj,6.546282905456971
database_normalized\MilitaryVehicle\D00272.obj,MilitaryVehicle,D00272.obj,14.248595207408778
database_normalized\MilitaryVehicle\D00334.obj,MilitaryVehicle,D00334.obj,9.405234573855251
database_normalized\MilitaryVehicle\D00458.obj,MilitaryVehicle,D00458.obj,10.191672725446647
database_normalized\MilitaryVehicle\D00529.obj,MilitaryVehicle,D00529.obj,8.652940507724715
database_normalized\MilitaryVehicle\D00577.obj,MilitaryVehicle,D00577.obj,9.435125029834298
database_normalized\MilitaryVehicle\D00611.obj,MilitaryVehicle,D00611.obj,11.069735465500598
database_normalized\MilitaryVehicle\D00723.obj,MilitaryVehicle,D00723.obj,9.898436371855432
database_normalized\MilitaryVehicle\D00761.obj,MilitaryVehicle,D00761.obj,5.232313132526187
database_normalized\MilitaryVehicle\D00778.obj,MilitaryVehicle,D00778.obj,19.29091983512848
database_normalized\MilitaryVehicle\D00799.obj,MilitaryVehicle,D00799.obj,11.212804912421792
database_normalized\MilitaryVehicle\D00801.obj,MilitaryVehicle,D00801.obj,9.341680994493997
database_normalized\MilitaryVehicle\D00918.obj,MilitaryVehicle,D00918.obj,5.03070196515988
database_normalized\MilitaryVehicle\D00932.obj,MilitaryVehicle,D00932.obj,4.9005509526237
database_normalized\MilitaryVehicle\D00933.obj,MilitaryVehicle,D00933.obj,10.142610597238747
database_normalized\MilitaryVehicle\D00952.obj,MilitaryVehicle,D00952.obj,7.819760881767768
database_normalized\MilitaryVehicle\D00971.obj,MilitaryVehicle,D00971.obj,8.031349668744294
database_normalized\Monitor\D00007.obj,Monitor,D00007.obj,6.101682360639631
database_normalized\Monitor\D00141.obj,Monitor,D00141.obj,3.6711574845725092
database_normalized\Monitor\D00229.obj,Monitor,D00229.obj,3.3365838316991465
database_normalized\Monitor\D00336.obj,Monitor,D00336.obj,1.4662875680015222
database_normalized\Monitor\D00339.obj,Monitor,D00339.obj,13.821078985413507
database_normalized\Monitor\D00364.obj,Monitor,D00364.obj,1.1367557802714077
database_normalized\Monitor\D00387.obj,Monitor,D00387.obj,17.89005749492315
database_normalized\Monitor\D00391.obj,Monitor,D00391.obj,61.03632385735662
database_normalized\Monitor\D00412.obj,Monitor,D00412.obj,5.232924081450364
database_normalized\Monitor\D00444.obj,Monitor,D00444.obj,6.934526456838063
database_normalized\Monitor\D00469.obj,Monitor,D00469.obj,1.529518609919832
database_normalized\Monitor\D00548.obj,Monitor,D00548.obj,65.22859873033933
database_normalized\Monitor\D00659.obj,Monitor,D00659.obj,1.3782784678750253
database_normalized\Monitor\D00852.obj,Monitor,D00852.obj,2.2081082827737744
database_normalized\Monitor\D00863.obj,Monitor,D00863.obj,16.90591495252814
database_normalized\Monitor\D00915.obj,Monitor,D00915.obj,4.771998769353726
database_normalized\Monitor\D00919.obj,Monitor,D00919.obj,6.0207829601528315
database_normalized\Monitor\D00920.obj,Monitor,D00920.obj,48.30237884239744
database_normalized\Monitor\D00978.obj,Monitor,D00978.obj,2.45484724403153
database_normalized\Monitor\D01000.obj,Monitor,D01000.obj,18.612864966496183
database_normalized\Monoplane\D00011.obj,Monoplane,D00011.obj,24.00047805563951
database_normalized\Monoplane\D00019.obj,Monoplane,D00019.obj,31.98939914540091
database_normalized\Monoplane\D00043.obj,Monoplane,D00043.obj,24.722068128165077
database_normalized\Monoplane\D00098.obj,Monoplane,D00098.obj,31.731343157541232
database_normalized\Monoplane\D00167.obj,Monoplane,D00167.obj,269.1101159936617
database_normalized\Monoplane\D00169.obj,Monoplane,D00169.obj,39.08124612368582
database_normalized\Monoplane\D00262.obj,Monoplane,D00262.obj,41.556898203687496
database_normalized\Monoplane\D00301.obj,Monoplane,D00301.obj,42.450193216941756
database_normalized\Monoplane\D00304.obj,Monoplane,D00304.obj,56.82781810523968
database_normalized\Monoplane\D00319.obj,Monoplane,D00319.obj,26.77173881479736
database_normalized\Monoplane\D00402.obj,Monoplane,D00402.obj,52.316677772650344
database_normalized\Monoplane\D00482.obj,Monoplane,D00482.obj,47.31938798628841
database_normalized\Monoplane\D00617.obj,Monoplane,D00617.obj,28.488725774615755
database_normalized\Monoplane\D00688.obj,Monoplane,D00688.obj,39.353264221215255
database_normalized\Monoplane\D00798.obj,Monoplane,D00798.obj,74.00899360884065
database_normalized\Monoplane\D00840.obj,Monoplane,D00840.obj,40.06661649168331
database_normalized\Monoplane\D00864.obj,Monoplane,D00864.obj,16.175384078064607
database_normalized\Monoplane\D00925.obj,Monoplane,D00925.obj,31.060752443240137
database_normalized\Monoplane\D00963.obj,Monoplane,D00963.obj,135.2635348700265
database_normalized\Monoplane\D00995.obj,Monoplane,D00995.obj,188.41434013059734
database_normalized\Motorcycle\D00021.obj,Motorcycle,D00021.obj,15.409943693627532
database_normalized\Motorcycle\D00039.obj,Motorcycle,D00039.obj,16.79867353667899
database_normalized\Motorcycle\D00054.obj,Motorcycle,D00054.obj,24.827414713274983
database_normalized\Motorcycle\D00224.obj,Motorcycle,D00224.obj,32.41257370939892
database_normalized\Motorcycle\D00269.obj,Motorcycle,D00269.obj,20.521612046903854
database_normalized\Motorcycle\D00288.obj,Motorcycle,D00288.obj,20.145557631655798
database_normalized\Motorcycle\D00342.obj,Motorcycle,D00342.obj,18.872134058539192
database_normalized\Motorcycle\D00345.obj,Motorcycle,D00345.obj,24.397379595292477
database_normalized\Motorcycle\D00395.obj,Motorcycle,D00395.obj,16.17586673089999
database_normalized\Motorcycle\D00396.obj,Motorcycle,D00396.obj,35.8475157734799
database_normalized\Motorcycle\D00476.obj,Motorcycle,D00476.obj,27.50328578126336
database_normalized\Motorcycle\D00521.obj,Motorcycle,D00521.obj,22.512495330468234
database_normalized\Motorcycle\D00544.obj,Motorcycle,D00544.obj,24.648483764704533
database_normalized\Motorcycle\D00594.obj,Motorcycle,D00594.obj,25.525750887953542
database_normalized\Motorcycle\D00703.obj,Motorcycle,D00703.obj,30.337929473814302
database_normalized\Motorcycle\D00768.obj,Motorcycle,D00768.obj,21.824829657007403
database_normalized\Motorcycle\D00858.obj,Motorcycle,D00858.obj,24.034749534735724
database_normalized\Motorcycle\D00880.obj,Motorcycle,D00880.obj,24.096694155315735
database_normalized\Motorcycle\D00886.obj,Motorcycle,D00886.obj,30.46914921491438
database_normalized\Motorcycle\D00945.obj,Motorcycle,D00945.obj,21.647997151448646
database_normalized\Motorcycle\m1479.obj,Motorcycle,m1479.obj,24.67766403704196
database_normalized\Motorcycle\m1480.obj,Motorcycle,m1480.obj,15.038058921925218
database_normalized\Motorcycle\m1481.obj,Motorcycle,m1481.obj,39.76868723734966
database_normalized\Motorcycle\m1482.obj,Motorcycle,m1482.obj,30.26124411004941
database_normalized\Motorcycle\m1483.obj,Motorcycle,m1483.obj,30.92245101554091
database_normalized\Motorcycle\m1484.obj,Motorcycle,m1484.obj,17.748892032909474
database_normalized\Mug\D00172.obj,Mug,D00172.obj,1.4279480285622257
database_normalized\Mug\D00202.obj,Mug,D00202.obj,1.9403813843306144
database_normalized\Mug\D00227.obj,Mug,D00227.obj,4.561300514787857
database_normalized\Mug\D00321.obj,Mug,D00321.obj,2.2339186038873744
database_normalized\Mug\D00341.obj,Mug,D00341.obj,5.085444883951355
database_normalized\Mug\D00372.obj,Mug,D00372.obj,1.344805837633781
database_normalized\Mug\D00427.obj,Mug,D00427.obj,8.034234656255034
database_normalized\Mug\D00684.obj,Mug,D00684.obj,2.1869158235430852
database_normalized\Mug\D00685.obj,Mug,D00685.obj,2.862510255914137
database_normalized\Mug\D00705.obj,Mug,D00705.obj,2.6482941548847982
database_normalized\Mug\D00728.obj,Mug,D00728.obj,4.512261870371393
database_normalized\Mug\D00745.obj,Mug,D00745.obj,2.724524061411534
database_normalized\Mug\D00747.obj,Mug,D00747.obj,3.304048417829728
database_normalized\Mug\D00760.obj,Mug,D00760.obj,1.5989077968042409
database_normalized\Mug\D00770.obj,Mug,D00770.obj,1.3632511061293187
database_normalized\Mug\D00825.obj,Mug,D00825.obj,2.238362942469093
database_normalized\Mug\D00833.obj,Mug,D00833.obj,2.2550711277796887
database_normalized\Mug\D00908.obj,Mug,D00908.obj,3.8237573459433936
database_normalized\Mug\D00913.obj,Mug,D00913.obj,3.7885761157695073
database_normalized\Mug\D00923.obj,Mug,D00923.obj,1.5946082052075654
database_normalized\Mug\m503.obj,Mug,m503.obj,2.214191801898952
database_normalized\Mug\m504.obj,Mug,m504.obj,1.2811944362122303
database_normalized\Mug\m506.obj,Mug,m506.obj,5.516624871042969
database_normalized\Mug\m507.obj,Mug,m507.obj,1.7452241547125895
database_normalized\Mug\m508.obj,Mug,m508.obj,2.2179683010890288
database_normalized\Mug\m509.obj,Mug,m509.obj,2.7830645589085043
database_normalized\MultiSeat\D00036.obj,MultiSeat,D00036.obj,7.339122344834759
database_normalized\MultiSeat\D00046.obj,MultiSeat,D00046.obj,2.645435873890736
database_normalized\MultiSeat\D00053.obj,MultiSeat,D00053.obj,8.67535538889479
database_normalized\MultiSeat\D00145.obj,MultiSeat,D00145.obj,14.135012427092915
database_normalized\MultiSeat\D00146.obj,MultiSeat,D00146.obj,10.778782621233873
database_normalized\MultiSeat\D00237.obj,MultiSeat,D00237.obj,10.25247030121099
database_normalized\MultiSeat\D00245.obj,MultiSeat,D00245.obj,10.004340033596215
database_normalized\MultiSeat\D00263.obj,MultiSeat,D00263.obj,8.44897708322548
database_normalized\MultiSeat\D00273.obj,MultiSeat,D00273.obj,14.213014909326587
database_normalized\MultiSeat\D00285.obj,MultiSeat,D00285.obj,6.277373330365746
database_normalized\MultiSeat\D00289.obj,MultiSeat,D00289.obj,23.405834069908206
database_normalized\MultiSeat\D00329.obj,MultiSeat,D00329.obj,6.346442087164512
database_normalized\MultiSeat\D00586.obj,MultiSeat,D00586.obj,14.201436986336498
database_normalized\MultiSeat\D00588.obj,MultiSeat,D00588.obj,12.37568885560321
database_normalized\MultiSeat\D00607.obj,MultiSeat,D00607.obj,7.783065032516322
database_normalized\MultiSeat\D00637.obj,MultiSeat,D00637.obj,6.430195248047484
database_normalized\MultiSeat\D00648.obj,MultiSeat,D00648.obj,13.738153482635472
database_normalized\MultiSeat\D00652.obj,MultiSeat,D00652.obj,14.076387990551162
database_normalized\MultiSeat\D00749.obj,MultiSeat,D00749.obj,11.87913135932226
database_normalized\MultiSeat\D00985.obj,MultiSeat,D00985.obj,8.216487979454863
database_normalized\MultiSeat\m774.obj,MultiSeat,m774.obj,9.603875153358851
database_normalized\MultiSeat\m775.obj,MultiSeat,m775.obj,14.81037519343418
database_normalized\MultiSeat\m776.obj,MultiSeat,m776.obj,58.126613969546085
database_normalized\MultiSeat\m777.obj,MultiSeat,m777.obj,36.17960622018373
database_normalized\MultiSeat\m778.obj,MultiSeat,m778.obj,4.95007230536122
database_normalized\MultiSeat\m779.obj,MultiSeat,m779.obj,41.961223148232
database_normalized\MultiSeat\m780.obj,MultiSeat,m780.obj,4.933009551266733
database_normalized\MultiSeat\m781.obj,MultiSeat,m781.obj,11.120524770148888
database_normalized\MultiSeat\m782.obj,MultiSeat,m782.obj,17.25537081555096
database_normalized\MultiSeat\m783.obj,MultiSeat,m783.obj,21.230642483997443
database_normalized\MultiSeat\m784.obj,MultiSeat,m784.obj,25.55568202168122
database_normalized\MultiSeat\m829.obj,MultiSeat,m829.obj,24.375211544126973
database_normalized\MultiSeat\m830.obj,MultiSeat,m830.obj,57.31247170490884
database_normalized\MultiSeat\m831.obj,MultiSeat,m831.obj,18.154687619520185
database_normalized\MultiSeat\m832.obj,MultiSeat,m832.obj,15.449201816553035
database_normalized\MultiSeat\m833.obj,MultiSeat,m833.obj,12.909473918592347
database_normalized\MultiSeat\m834.obj,MultiSeat,m834.obj,9.34767685867093
database_normalized\MultiSeat\m835.obj,MultiSeat,m835.obj,14.608972077040331
database_normalized\MultiSeat\m836.obj,MultiSeat,m836.obj,8.54976479070766
database_normalized\MultiSeat\m837.obj,MultiSeat,m837.obj,18.920772533878157
database_normalized\MultiSeat\m838.obj,MultiSeat,m838.obj,12.032632640459605
database_normalized\MultiSeat\m839.obj,MultiSeat,m839.obj,6.374121439196121
database_normalized\MultiSeat\m840.obj,MultiSeat,m840.obj,2.754329386026025
database_normalized\MultiSeat\m841.obj,MultiSeat,m841.obj,10.690613617971216
database_normalized\MultiSeat\m843.obj,MultiSeat,m843.obj,17.447596151389305
database_normalized\Musical_Instrument\m625.obj,Musical_Instrument,m625.obj,349.2586118697321
database_normalized\Musical_Instrument\m626.obj,Musical_Instrument,m626.obj,775.8571517630251
database_normalized\Musical_Instrument\m627.obj,Musical_Instrument,m627.obj,108.65725412110208
database_normalized\Musical_Instrument\m628.obj,Musical_Instrument,m628.obj,523.5237184696036
database_normalized\Musical_Instrument\m629.obj,Musical_Instrument,m629.obj,1720.4339302701196
database_normalized\Musical_Instrument\m630.obj,Musical_Instrument,m630.obj,157.74683853593504
database_normalized\Musical_Instrument\m631.obj,Musical_Instrument,m631.obj,212.52708753156807
database_normalized\Musical_Instrument\m632.obj,Musical_Instrument,m632.obj,191.52712734353057
database_normalized\Musical_Instrument\m633.obj,Musical_Instrument,m633.obj,185.280101654777
